id,title,description,image_link,link,google_product_category,brand,price,availability,item_group_id,additional_image_link,sale_price,sale_price_effective_date,condition,age_group,color,gender,material,pattern
142,"Gold Plated Choker with Crystals and Golden Beads","The intricate weaving of golden beads and glorious red crystals makes you glow with its sheen. This light and comfortable choker necklace puts the spotlight on you in every party.","https://poeticajewels.com/image/catalog/newnacklaces/NP497/645A4616.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=142","Tara","Poetica jewels | Poetry in jewellery",37450.00 INR,in stock,142,"https://poeticajewels.com/image/catalog/newnacklaces/NP497/645A4623.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP497/645A4617.jpg","","",new,,,,,
143,"Gold Plated Choker with Pearls, Glass and Meenakari","This modern and chic choker set with pearls, glass and enamel is your style statement when you enter a party. The elegant pearls in a row complement your grace and charm.","https://poeticajewels.com/image/catalog/newnacklaces/NP498/645A4613.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=143","Tara","Poetica jewels | Poetry in jewellery",27450.00 INR,in stock,143,"https://poeticajewels.com/image/catalog/newnacklaces/NP498/645A4605.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP498/645A4615.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP498/645A4614.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP498/645A4604.jpg","","",new,,,,,
119,"GREEN MOON AND PEARLS EARRINGS","These twinkling earrings adorned with a green moon, creamy pearls and glistening glass crystals are classic yet modern. Perfect to go with your glamorous dress for a party or any auspicious occasion. ","https://poeticajewels.com/image/catalog/products/Earrings/ER 510 (Green Moon and Pearls Earrings)/645A4451.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=119","Tara","Poetica jewels | Poetry in jewellery",8950.00 INR,in stock,119,"https://poeticajewels.com/image/catalog/products/Earrings/ER 510 (Green Moon and Pearls Earrings)/645A4460.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 510 (Green Moon and Pearls Earrings)/645A4456.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 510 (Green Moon and Pearls Earrings)/645A4454.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 510 (Green Moon and Pearls Earrings)/645A4453.jpg","","",new,,,,,
129,"GREEN MOON DANGLERS","These moon shaped green onyx danglers studded with glass are a glorious combination of serenity and shine. Green Onyx is a symbol of restfulness and purity and this makes it perfect wear for any auspicious occasion.","https://poeticajewels.com/image/catalog/products/Earrings/ER 542 (Green Moon Danglers)/645A4406.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=129","Tara","Poetica jewels | Poetry in jewellery",7450.00 INR,in stock,129,"https://poeticajewels.com/image/catalog/products/Earrings/ER 542 (Green Moon Danglers)/645A4413.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 542 (Green Moon Danglers)/645A4410.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 542 (Green Moon Danglers)/645A4407.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 542 (Green Moon Danglers)/645A4409.jpg","","",new,,,,,
198,"GREEN ONYX FLOWER EARRINGS","These elegant green Onyx Jhumkis are your go-to pieces when you need to feel as fresh as a flower through your busy day on an auspicious occasion. ","https://poeticajewels.com/image/catalog/products/Earrings/ER544/645A4396.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=198","Tara","Poetica jewels | Poetry in jewellery",4950.00 INR,in stock,198,"https://poeticajewels.com/image/catalog/products/Earrings/ER544/645A4405.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER544/645A4402.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER544/645A4398.jpg","","",new,,,,,
188,"HEART OF GOLD EARRINGS","Passion is your guiding light in whatever you do. You bring so much positivity with your radiant presence and these dual tone Heart of Gold Earrings with dazzling blue crystals and creamy pearls are perfect to spread your luminous charm.","https://poeticajewels.com/image/catalog/products/Earrings/ER529/645A7733.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=188","Tara","Poetica jewels | Poetry in jewellery",14450.00 INR,in stock,188,"https://poeticajewels.com/image/catalog/products/Earrings/ER529/645A7737.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER529/645A7735.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER529/645A7734.jpg","","",new,,,,,
186,"HEART OF PEACOCK EARRINGS","When you want the world to know how beautifully you complete each other, declare your love with these Heart of Peacock Earrings. ","https://poeticajewels.com/image/catalog/products/Earrings/ER527/645A7772.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=186","Tara","Poetica jewels | Poetry in jewellery",11450.00 INR,in stock,186,"https://poeticajewels.com/image/catalog/products/Earrings/ER527/645A7777.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER527/645A7774.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER527/645A7773.jpg","","",new,,,,,
128,"INTRICATE FLORAL WORK JHUMKI","The creamy pearls and glistening Golden beads come together beautifully in dual tone of silver and gold to add charm to your alluring beauty. Complements your pick for a Saree or a dress, when you wear it on any auspicious occasion. ","https://poeticajewels.com/image/catalog/products/Earrings/ER 535 (Intricate Floral work Jhumki)/645A8178.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=128","Tara","Poetica jewels | Poetry in jewellery",22450.00 INR,in stock,128,"https://poeticajewels.com/image/catalog/products/Earrings/ER 535 (Intricate Floral work Jhumki)/645A8166.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 535 (Intricate Floral work Jhumki)/645A8181.jpg","","",new,,,,,
159,"KRISHNA LOVER NECKLACE","He is mesmerizing, enchanting, captivating, charming and you know we are talking about Krishna. You wear this and let the conversation flow on how you have stolen everyone's heart with this piece of art just the way Krishna did with his music.   ","https://poeticajewels.com/image/catalog/products/Necklaces/NP302/645A4841.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=159","Tara","Poetica jewels | Poetry in jewellery",19450.00 INR,in stock,159,"https://poeticajewels.com/image/catalog/products/Necklaces/NP302/645A4840.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP302/645A4839.jpg","","",new,,,,,
141,"Krishnaleela Choker","A picture speaks a thousand words and so does this Krishnaleela Choker. Krishna is considered an epitome of love, compassion and wisdom. You make a statement with this Krishnaleela Choker when you arrive at any party or an auspicious gathering . People can't help but be smitten by your charm, as charismatic as divine Krishna.","https://poeticajewels.com/image/catalog/newnacklaces/NP496/645A4640.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=141","Tara","Poetica jewels | Poetry in jewellery",49450.00 INR,in stock,141,"https://poeticajewels.com/image/catalog/newnacklaces/NP496/645A4655.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP496/645A4652.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP496/645A4650.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP496/645A4646.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP496/645A4645.jpg","","",new,,,,,
202,"LABORITE STUDDED RECTANGULAR EARRINGS","These Rectangular Drop Earrings studded with Laborite are subtle yet bold. Glow in the aura it creates whenever you enter a party.","https://poeticajewels.com/image/catalog/products/Earrings/ER082/P2_3.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=202","Jiya","Poetica jewels | Poetry in jewellery",6450.00 INR,in stock,202,"https://poeticajewels.com/image/catalog/products/Earrings/ER082/P2_1.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER082/P2_2.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER082/645A0237-1125.jpg","","",new,,,,,
160,"LAKSHMI COIN NECKLACE","Lakshmi is associated with prosperity and good luck. Wear this Lakshmi necklace on the auspicious occasion for her blessings. It’s so light to wear to take you through a busy day all along. Perfect for gifting on baby showers and weddings.","https://poeticajewels.com/image/catalog/products/Necklaces/NP303/645A4847.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=160","Tara","Poetica jewels | Poetry in jewellery",12450.00 INR,in stock,160,"https://poeticajewels.com/image/catalog/products/Necklaces/NP303/645A4849.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP303/645A4848.jpg","","",new,,,,,
175,"LAKSHMI VILAS EARRINGS","Lakshmi is associated with good luck and prosperity. Set on a Lotus along with the dancing Peacocks she comes your way showering her blessings. Perfect Diwali gift for your beloved or at weddings. Pair it with our Lakshmi Vilas Necklace to complete your look.","https://poeticajewels.com/image/catalog/products/Earrings/ER469/645A8006.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=175","Tara","Poetica jewels | Poetry in jewellery",4950.00 INR,in stock,175,"https://poeticajewels.com/image/catalog/products/Earrings/ER469/645A7992_2.jpg","","",new,,,,,
169,"LAKSHMI VILAS NECKLACE","Lakshmi is associated with good luck and prosperity. Set on a Lotus along with the dancing Peacocks she comes your way showering her blessings. Perfect Diwali gift for your beloved or wear at weddings. Pair it with our Lakshmi Vilas Earrings to complete your look.","https://poeticajewels.com/image/catalog/products/Necklaces/NP316/645A4808.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=169","Tara","Poetica jewels | Poetry in jewellery",34450.00 INR,in stock,169,"https://poeticajewels.com/image/catalog/products/Necklaces/NP316/645A4812.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP316/645A4811.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP316/645A4814.jpg","","",new,,,,,
149,"LAXMI GANESHA PENDANT LONG NECKLACE","This artistically crafted Laxmi Ganesha long necklace with intricate floral patterns reflects your love for the rich culture. Laxmi is associated with prosperity and wealth and Ganesh is the god of intellect and wisdom. This makes it a memorable gift for weddings or birthdays. Perfect to go with your graceful saree or dress for an auspicious occasion.","https://poeticajewels.com/image/catalog/products/Necklaces/NP280/645A4868.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=149","Tara","Poetica jewels | Poetry in jewellery",49450.00 INR,in stock,149,"https://poeticajewels.com/image/catalog/products/Necklaces/NP280/645A4870.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP280/645A4869.jpg","","",new,,,,,
203,"LONG DROP EARRINGS WITH ROW OF PEARLS","Give everyone Princess vibes with these Pearl Hoop Earrings","https://poeticajewels.com/image/catalog/products/Earrings/ER087/645A0383-1125.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=203","Jiya","Poetica jewels | Poetry in jewellery",3450.00 INR,in stock,203,"https://poeticajewels.com/image/catalog/products/Earrings/ER087/645A0382-1125.jpg","","",new,,,,,
180,"LOVING HEART EARRINGS"," Express your love and joy by pairing these pearl earrings with your ethnic or modern attire.","https://poeticajewels.com/image/catalog/products/Earrings/ER521/645A7786.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=180","Tara","Poetica jewels | Poetry in jewellery",7450.00 INR,in stock,180,"https://poeticajewels.com/image/catalog/products/Earrings/ER521/645A7791.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER521/645A7789.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER521/645A7787.jpg","","",new,,,,,
122,"LUMINOUS BLUE MOON EARRINGS","These Luminous Blue Moon Earrings studded with twinkling glass beads are perfect to add to your glamour when you dress up for a cocktail party or a family function.","https://poeticajewels.com/image/catalog/products/Earrings/ER 513 (Luminous Blue Moon Earrings)/645A4528.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=122","Tara","Poetica jewels | Poetry in jewellery",7450.00 INR,in stock,122,"https://poeticajewels.com/image/catalog/products/Earrings/ER 513 (Luminous Blue Moon Earrings)/645A4538.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 513 (Luminous Blue Moon Earrings)/645A4536.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 513 (Luminous Blue Moon Earrings)/645A4533.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 513 (Luminous Blue Moon Earrings)/645A4532.jpg","","",new,,,,,
151,"MAGNIFICENT VISHNU NECKLACE","This awe-inspiring magnificent Vishnu necklace speaks about your spiritual side. Vishnu is the preserver and protector of the universe. This makes it a memorable gift for weddings or birthdays. Perfect to go with your graceful saree or dress for an auspicious occasion.","https://poeticajewels.com/image/catalog/products/Necklaces/NP284/645A4830.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=151","Tara","Poetica jewels | Poetry in jewellery",31450.00 INR,in stock,151,"https://poeticajewels.com/image/catalog/products/Necklaces/NP284/645A4835.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP284/645A4833.jpg","","",new,,,,,
156,"MAJESTIC ELEPHANT NECKLACE","The grandeur of this majestic Elephant necklace with intricate floral work announces your arrival at the party. Wear it for your Sangeet ceremony or your best friend's wedding and dance your heart out.","https://poeticajewels.com/image/catalog/products/Necklaces/NP297/645A4740.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=156","Tara","Poetica jewels | Poetry in jewellery",39450.00 INR,in stock,156,"https://poeticajewels.com/image/catalog/products/Necklaces/NP297/645A4750.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP297/645A4749.jpg","","",new,,,,,
166,"MAJESTIC PEACOCKS AND ELEPHANTS NECKLACE","The Peacocks and the Elephants would mesmerize everyone with the intricate work. This beautiful and sophisticated choker is perfect to layer with our “Pride of Peacocks” necklace to complete your Bridal look.","https://poeticajewels.com/image/catalog/products/Necklaces/NP310/645A4780.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=166","Tara","Poetica jewels | Poetry in jewellery",39450.00 INR,in stock,166,"https://poeticajewels.com/image/catalog/products/Necklaces/NP310/645A4785.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP310/645A4783.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP310/645A4782.jpg","","",new,,,,,
126,"MOON SHAPED DANGLERS WITH FLOWER","The creamy pearls and glistening glass beads in glorious pink and green  come together beautifully to add charm to your alluring beauty. Complements your pick for a Saree or a dress, when you wear it on any auspicious occasion. ","https://poeticajewels.com/image/catalog/products/Earrings/ER 520 (Moon Shaped danglers with Flower)/645A4414.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=126","Tara","Poetica jewels | Poetry in jewellery",11450.00 INR,in stock,126,"https://poeticajewels.com/image/catalog/products/Earrings/ER 520 (Moon Shaped danglers with Flower)/645A4425.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 520 (Moon Shaped danglers with Flower)/645A4423.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 520 (Moon Shaped danglers with Flower)/645A4421.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 520 (Moon Shaped danglers with Flower)/645A4417.jpg","","",new,,,,,
157,"NARGIS NECKLACE","Give a modern spin to your traditional attire wearing this floral Nargis necklace with a funky Owl pendant. This one is sure to get everyone talking about your unique style.","https://poeticajewels.com/image/catalog/products/Necklaces/NP298/645A4862.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=157","Tara","Poetica jewels | Poetry in jewellery",19450.00 INR,in stock,157,"https://poeticajewels.com/image/catalog/products/Necklaces/NP298/645A4866.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP298/645A4863.jpg","","",new,,,,,
179,"NIGHT BLUE FLOWER DANGLERS","Add your glimmer and glint to a romantic evening when you pair these Night Blue Flower Danglers with your fav LBD or an off-shoulder top.","https://poeticajewels.com/image/catalog/products/Earrings/ER506/645A7740.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=179","Tara","Poetica jewels | Poetry in jewellery",3450.00 INR,in stock,179,"https://poeticajewels.com/image/catalog/products/Earrings/ER506/645A7746.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER506/645A7743.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER506/645A7741.jpg","","",new,,,,,
118,"PEACOCK PEARL EARRINGS","The Peacock symbolises royalty, honour and majestic beauty. These peacock earrings are reflective of your outer as well as inner beauty. Be ready to accept the complements coming your way when you enter a party or a get together with friends and family, wearing these Peacock Earrings.","https://poeticajewels.com/image/catalog/products/Earrings/ER 509 (Peacock Pearl Earrings)/645A4389.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=118","Tara","Poetica jewels | Poetry in jewellery",12450.00 INR,in stock,118,"https://poeticajewels.com/image/catalog/products/Earrings/ER 509 (Peacock Pearl Earrings)/645A4395.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 509 (Peacock Pearl Earrings)/645A4394.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 509 (Peacock Pearl Earrings)/645A4392.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 509 (Peacock Pearl Earrings)/645A4390.jpg","","",new,,,,,
144,"Peacock Pearl Necklace","The Peacock symbolises royalty, honour and majestic beauty. This long pearl necklace is reflective of your outer as well as inner beauty. Be ready to accept the complements coming your way when you enter a party or a get together with friends and family, wearing this Peacock Necklace.","https://poeticajewels.com/image/catalog/newnacklaces/NP500/645A4760.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=144","Tara","Poetica jewels | Poetry in jewellery",21450.00 INR,in stock,144,"https://poeticajewels.com/image/catalog/newnacklaces/NP500/645A4763.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP500/645A4762.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP500/645A4759.jpg,https://poeticajewels.com/image/catalog/newnacklaces/NP500/645A4754.jpg","","",new,,,,,
197,"PEARL AND BLUE ENAMEL CRESCENT DANGLERS","The creamy pearls compliment the sky blue enamel-like clouds to the open blue skies. Pair it with your denims, jumpsuit, or ethnic attire and breeze through the day. ","https://poeticajewels.com/image/catalog/products/Earrings/ER541/645A4590.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=197","Tara","Poetica jewels | Poetry in jewellery",5950.00 INR,in stock,197,"https://poeticajewels.com/image/catalog/products/Earrings/ER541/645A4594.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER541/645A4593.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER541/645A4592.jpg","","",new,,,,,
194,"PEARLY DANGLERS WITH HAND-PAINTED GANESH","These glowing danglers with creamy pearls and hand-painted Ganesh are perfect to go with your traditional attire on an auspicious occasion. But you make a statement by pairing them with your denims and a white shirt.","https://poeticajewels.com/image/catalog/products/Earrings/ER538/645A4491.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=194","Tara","Poetica jewels | Poetry in jewellery",11450.00 INR,in stock,194,"https://poeticajewels.com/image/catalog/products/Earrings/ER538/645A4502.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER538/645A4499.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER538/645A4497.jpg","","",new,,,,,
153,"PRIDE OF PEACOCKS NECKLACE","It's your big day and your heart is dancing with joy. The pride of peacocks in this necklace joins you in your jubilant moment. Goddess Lakshmi is associated with good luck and prosperity showering upon you her blessings.  ","https://poeticajewels.com/image/catalog/products/Necklaces/NP293/645A4726.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=153","Tara","Poetica jewels | Poetry in jewellery",69450.00 INR,in stock,153,"https://poeticajewels.com/image/catalog/products/Necklaces/NP293/645A4722.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP293/645A4720.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP293/645A4719.jpg","","",new,,,,,
190,"QUEEN OF GLOW EARRINGS","When you arrive at a party, these Queen of Glow Earrings announce your arrival with a luminous glow.","https://poeticajewels.com/image/catalog/products/Earrings/ER532/645A4347.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=190","Tara","Poetica jewels | Poetry in jewellery",11450.00 INR,in stock,190,"https://poeticajewels.com/image/catalog/products/Earrings/ER532/645A4341.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER532/645A4340.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER532/645A4336.jpg","","",new,,,,,
187,"QUEEN OF HEARTS EARRINGS","When you are head over heels in love, the world seems upside down. With these dual tone  Queen of Hearts Earrings, let the world know you rule his heart.","https://poeticajewels.com/image/catalog/products/Earrings/ER528/645A7747.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=187","Tara","Poetica jewels | Poetry in jewellery",11450.00 INR,in stock,187,"https://poeticajewels.com/image/catalog/products/Earrings/ER528/645A7755.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER528/645A7750.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER528/645A7748.jpg","","",new,,,,,
131,"RADIANT LOTUS RING","This alluring ring set with glorious green and rosy red crystals in elegant floral design add beauty effortlessly to your pretty fingers. Complete the look with matching necklace, earrings and bangles from our Chanda collection","https://poeticajewels.com/image/catalog/products/Rings/RG 507 (Radiant Lotus Ring)/645A8169.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=131","Tara","Poetica jewels | Poetry in jewellery",1950.00 INR,in stock,131,"https://poeticajewels.com/image/catalog/products/Rings/RG 507 (Radiant Lotus Ring)/645A8188.jpg,https://poeticajewels.com/image/catalog/products/Rings/RG 507 (Radiant Lotus Ring)/645A8185.jpg,https://poeticajewels.com/image/catalog/products/Rings/RG 507 (Radiant Lotus Ring)/645A8184.jpg","","",new,,,,,
117,"Red and Green Floral Motif Bangles","This elegant pair of Bangles adorned with Red and Green crystals set in a flower pattern is perfect to complete your look for a party or an auspicious occasion","https://poeticajewels.com/image/catalog/products/Bangles/BG 503 (Red and White Twin Drop Bangles)/645A8170.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=117","Bangles","Poetica jewels | Poetry in jewellery",23450.00 INR,in stock,117,"https://poeticajewels.com/image/catalog/products/Bangles/BG 503 (Red and White Twin Drop Bangles)/645A8192.jpg,https://poeticajewels.com/image/catalog/products/Bangles/BG 503 (Red and White Twin Drop Bangles)/645A8193.jpg,https://poeticajewels.com/image/catalog/products/Bangles/BG 503 (Red and White Twin Drop Bangles)/645A8189.jpg,https://poeticajewels.com/image/catalog/products/Bangles/BG 503 (Red and White Twin Drop Bangles)/645A8173.jpg","","",new,,,,,
115,"RED AND WHITE DROP BANGLE","This elegant Bangle adorned with White and Red crystals is perfect to complete your look for a party or an auspicious occasion.","https://poeticajewels.com/image/catalog/products/Bangles/BG 501 (Red and White Drop Bangle)/645A8142.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=115","Bangles","Poetica jewels | Poetry in jewellery",12450.00 INR,in stock,115,"https://poeticajewels.com/image/catalog/products/Bangles/BG 501 (Red and White Drop Bangle)/645A8144.jpg","","",new,,,,,
116,"Red and White Twin Drop Bangles","This elegant pair of Bangles adorned with White and Red crystals is perfect to complete your look for a party or an auspicious occasion ","https://poeticajewels.com/image/catalog/products/Bangles/BG 502 (Red and Green Floral Motif Bangles)/645A8138.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=116","Bangles","Poetica jewels | Poetry in jewellery",27450.00 INR,in stock,116,"https://poeticajewels.com/image/catalog/products/Bangles/BG 502 (Red and Green Floral Motif Bangles)/645A8136.jpg,https://poeticajewels.com/image/catalog/products/Bangles/BG 502 (Red and Green Floral Motif Bangles)/645A8134.jpg","","",new,,,,,
181,"ROSY RED FLOWER EARRINGS"," These finely-crafted Rosy Red Flower Earrings are enough to turn heads around when the rosy beads add that flushed tint to the glorious you.","https://poeticajewels.com/image/catalog/products/Earrings/ER522/645A7779.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=181","Tara","Poetica jewels | Poetry in jewellery",10450.00 INR,in stock,181,"https://poeticajewels.com/image/catalog/products/Earrings/ER522/645A7785.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER522/645A7783.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER522/645A7781.jpg","","",new,,,,,
123,"ROSY RED MOON HOOP EARRINGS","Red is associated with passion, love and beauty. There is one moon in the sky, and with these earrings, two on you. No one can match the glow on face with these radiant hoop earrings, when you arrive at a party or on an auspicious occasion.","https://poeticajewels.com/image/catalog/products/Earrings/ER 514 (Rosy Red Moon Hoop Earrings)/645A4562.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=123","Tara","Poetica jewels | Poetry in jewellery",8950.00 INR,in stock,123,"https://poeticajewels.com/image/catalog/products/Earrings/ER 514 (Rosy Red Moon Hoop Earrings)/645A4567.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 514 (Rosy Red Moon Hoop Earrings)/645A4565.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 514 (Rosy Red Moon Hoop Earrings)/645A4564.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER 514 (Rosy Red Moon Hoop Earrings)/645A4563.jpg","","",new,,,,,
182,"ROYAL RED DROP EARRINGS"," These finely-crafted Royal Red Drop Earrings are enough to turn heads around when the rosy beads add that flushed tint to the glorious you.","https://poeticajewels.com/image/catalog/products/Earrings/ER523/645A7792.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=182","Tara","Poetica jewels | Poetry in jewellery",7450.00 INR,in stock,182,"https://poeticajewels.com/image/catalog/products/Earrings/ER523/645A7798.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER523/645A7795.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER523/645A7793.jpg","","",new,,,,,
164,"SEVEN LAYERED CHOKER WITH INTRICATE FLORAL MOTIF","There are seven seas, seven skies, seven lives, seven colours in a rainbow, and seven are the layers in this choker to accompany you when you take “saat-phere” holding his hand for this life and beyond. Pair it with our seven-layered floral Danglers to complete your Bridal look, or flaunt it solo.","https://poeticajewels.com/image/catalog/products/Necklaces/NP308/645A4816.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=164","Tara","Poetica jewels | Poetry in jewellery",49450.00 INR,in stock,164,"https://poeticajewels.com/image/catalog/products/Necklaces/NP308/645A4827.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP308/645A4823.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP308/645A4818.jpg","","",new,,,,,
172,"SEVEN LAYERED FLORAL DANGLERS","There are seven seas, seven skies, seven lives, seven colours in a rainbow, and seven are the layers in this choker to accompany you when you take “saat-phere” holding his hand for this life and beyond. Pair it with our Seven layered Choker with intricate floral motif to complete your Bridal look, or flaunt it solo. ","https://poeticajewels.com/image/catalog/products/Earrings/ER296/645A8073.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=172","Tara","Poetica jewels | Poetry in jewellery",9950.00 INR,in stock,172,"https://poeticajewels.com/image/catalog/products/Earrings/ER296/645A8058_2.jpg","","",new,,,,,
152,"SILVER BEADED NECKLACE WITH MAROON STRING","This funky necklace with big silver beads is a fun addition for an evening out with your Bff. Pair it with your denims or an Indian dress to add to your cool vibes.","https://poeticajewels.com/image/catalog/products/Necklaces/NP291/645A4875.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=152","Tara","Poetica jewels | Poetry in jewellery",11950.00 INR,in stock,152,"https://poeticajewels.com/image/catalog/products/Necklaces/NP291/645A4876.jpg,https://poeticajewels.com/image/catalog/products/Necklaces/NP291/645A4877.jpg","","",new,,,,,
205,"SILVER FLOWER WITH TURQOUISE DROP","These blooming flowers with intricate work and a dainty drop of turquoise are light to wear all day long.","https://poeticajewels.com/image/catalog/products/Earrings/ER095/P5_2.jpg","https://poeticajewels.com/index.php?route=product/product&product_id=205","Jiya","Poetica jewels | Poetry in jewellery",3450.00 INR,in stock,205,"https://poeticajewels.com/image/catalog/products/Earrings/ER095/P5_1.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER095/P5_3.jpg,https://poeticajewels.com/image/catalog/products/Earrings/ER095/645A0563-1125.jpg","","",new,,,,,
